Date,Country,City,Specie,count,min,max,median,variance,IAQI_CO,IAQI_SO2,IAQI_NO2,IAQI_O3,IAQI_PM25,IAQI_PM10
2022/8/16,CN,Lanzhou,dew,54,11,16,14,19.03,150,14,18,7,20,14
2022/8/16,CN,Lanzhou,humidity,72,44,100,68,4042.54,0,59,85,34,92,59
2022/8/16,CN,Lanzhou,no2,71,4.2,46.2,21.5,1039.13,188,22,27,11,31,22
2022/8/16,CN,Lanzhou,o3,72,0.5,113.1,20.4,12190,182,21,26,11,30,21
2022/8/16,CN,Lanzhou,pm10,72,20,68,48,1344.55,400,48,60,24,67,48
2022/8/16,CN,Lanzhou,pm25,72,21,144,68,5780.97,0,59,85,34,92,59
2022/8/16,CN,Lanzhou,pressure,72,1011,1018,1015,51.27,0,227,0,0,0,0
2022/8/16,CN,Lanzhou,so2,57,2.6,13.2,3.6,50.07,90,4,5,2,6,4
2022/8/16,CN,Lanzhou,temperature,72,13,28,21,303.36,185,21,27,11,30,21
2022/8/16,CN,Lanzhou,windspeed,72,0.5,3.6,1.5,6.12,38,2,2,1,3,2
2022/8/17,CN,Lanzhou,co,65,1.9,10.9,6.4,61.62,112,7,8,4,10,7
2022/8/17,CN,Lanzhou,dew,60,15,18,17,6.99,165,17,22,9,25,17
2022/8/17,CN,Lanzhou,humidity,72,50,88,65,1661.81,0,58,82,33,88,58
2022/8/17,CN,Lanzhou,no2,70,3.7,34.8,15.6,780.67,158,16,20,8,23,16
2022/8/17,CN,Lanzhou,o3,71,0.5,60.4,24.4,3734.04,204,25,31,13,35,25
2022/8/17,CN,Lanzhou,pm10,70,30,65,44,657.88,367,44,55,22,62,44
2022/8/17,CN,Lanzhou,pm25,71,34,112,76,2484.11,0,63,95,38,102,63
2022/8/17,CN,Lanzhou,pressure,72,1009,1012,1011,10.83,0,227,0,0,0,0
2022/8/17,CN,Lanzhou,so2,52,1.6,19.8,3.1,110.19,78,4,4,2,5,4
2022/8/17,CN,Lanzhou,temperature,72,18,27,24,113.22,200,24,30,12,35,24
2022/8/17,CN,Lanzhou,windspeed,72,0.5,4.6,1.5,10.67,38,2,2,1,3,2
2022/8/18,CN,Lanzhou,co,54,1.9,10,4.6,54.33,103,5,6,3,7,5
2022/8/18,CN,Lanzhou,dew,72,9,18,16,99.56,160,16,20,8,23,16
2022/8/18,CN,Lanzhou,humidity,72,52,100,64,3480.26,0,57,80,32,87,57
2022/8/18,CN,Lanzhou,no2,72,3.7,21.1,8.7,208.4,124,9,11,5,13,9
2022/8/18,CN,Lanzhou,o3,71,9.8,55.2,35.4,1555.18,295,36,45,18,51,36
2022/8/18,CN,Lanzhou,pm10,66,17,75,41,3046.19,342,41,52,21,58,41
2022/8/18,CN,Lanzhou,pm25,71,5,114,72,4964.91,0,61,90,36,97,61
2022/8/18,CN,Lanzhou,pressure,72,1010,1020,1016,109.01,0,227,0,0,0,0
2022/8/18,CN,Lanzhou,so2,44,1.6,9.2,2.6,34.32,65,3,4,2,4,3
2022/8/18,CN,Lanzhou,temperature,72,16,25,19,54.93,175,19,24,10,28,19
2022/8/18,CN,Lanzhou,windspeed,72,0.5,6.6,2.5,30.14,63,3,4,2,4,3
2022/8/19,CN,Lanzhou,co,63,1.9,10,5.5,41.62,108,6,7,3,8,6
2022/8/19,CN,Lanzhou,dew,66,11,15,13,16.89,145,13,17,7,19,13
2022/8/19,CN,Lanzhou,humidity,72,52,88,67,1122.1,0,59,84,34,90,59
2022/8/19,CN,Lanzhou,no2,72,3.7,32.5,12.8,411.72,144,13,16,7,19,13
2022/8/19,CN,Lanzhou,o3,72,4.9,109.6,25.6,6880.29,214,26,32,13,37,26
2022/8/19,CN,Lanzhou,pm10,72,40,79,59,994.22,492,55,74,30,80,55
2022/8/19,CN,Lanzhou,pm25,71,50,127,78,2767.48,0,64,98,39,104,64
2022/8/19,CN,Lanzhou,pressure,72,1016,1020,1018,17.17,0,228,0,0,0,0
2022/8/19,CN,Lanzhou,so2,58,2.1,11.7,4.6,57,103,5,6,3,7,5
2022/8/19,CN,Lanzhou,temperature,72,16,23,18,57.02,170,18,23,9,26,18
2022/8/19,CN,Lanzhou,windspeed,69,0.5,2.5,1.5,6.14,38,2,2,1,3,2
2022/8/20,CN,Lanzhou,co,54,1,10,5.5,43.11,108,6,7,3,8,6
2022/8/20,CN,Lanzhou,dew,57,13,19,16,24.53,160,16,20,8,23,16
2022/8/20,CN,Lanzhou,humidity,69,47,100,73,3651.94,0,62,92,37,98,62
2022/8/20,CN,Lanzhou,no2,72,3.2,28.4,15.6,581.43,158,16,20,8,23,16
2022/8/20,CN,Lanzhou,o3,70,2.1,102.1,27.7,5731.12,231,28,35,14,40,28
2022/8/20,CN,Lanzhou,pm10,72,20,72,44,1320.47,367,44,55,22,62,44
2022/8/20,CN,Lanzhou,pm25,71,25,160,65,6853.95,0,58,82,33,88,58
2022/8/20,CN,Lanzhou,pressure,69,1009,1017,1013,74.5,0,227,0,0,0,0
2022/8/20,CN,Lanzhou,so2,61,2.1,8.2,3.1,18,78,4,4,2,5,4
2022/8/20,CN,Lanzhou,temperature,69,13,27,22,247.86,190,22,28,11,32,22
2022/8/20,CN,Lanzhou,windspeed,66,0.5,4.6,2.5,13.91,63,3,4,2,4,3
2022/8/21,CN,Lanzhou,co,60,1.9,10.9,5.5,72.54,108,6,7,3,8,6
2022/8/21,CN,Lanzhou,dew,63,12,21,18,85.3,170,18,23,9,26,18
2022/8/21,CN,Lanzhou,humidity,72,63,100,78,1862.46,0,64,98,39,104,64
2022/8/21,CN,Lanzhou,no2,70,2.3,26.6,8.3,239.66,122,9,11,5,12,9
2022/8/21,CN,Lanzhou,o3,70,2.5,60.4,30.9,2226.12,258,31,39,16,45,31
2022/8/21,CN,Lanzhou,pm10,68,21,55,36,730.79,300,36,45,18,52,36
2022/8/21,CN,Lanzhou,pm25,70,17,112,80,3590.29,0,65,100,40,107,65
2022/8/21,CN,Lanzhou,pressure,72,1008,1015,1009,43.08,0,227,0,0,0,0
2022/8/21,CN,Lanzhou,so2,55,2.6,6.6,3.1,12.35,78,4,4,2,5,4
2022/8/21,CN,Lanzhou,temperature,72,18,23,21,24.91,185,21,27,11,30,21
2022/8/21,CN,Lanzhou,windspeed,72,0.5,8.7,1.5,63.45,38,2,2,1,3,2
2022/8/22,CN,Lanzhou,co,55,1.9,12.7,4.6,66.15,103,5,6,3,7,5
2022/8/22,CN,Lanzhou,dew,54,12,17,14,20.53,150,14,18,7,20,14
2022/8/22,CN,Lanzhou,humidity,72,68,100,77,811.25,0,64,97,39,103,64
2022/8/22,CN,Lanzhou,no2,71,2.8,20.2,7.4,202.92,117,8,10,4,11,8
2022/8/22,CN,Lanzhou,o3,71,22,57.1,34.2,536.88,285,35,43,18,49,35
2022/8/22,CN,Lanzhou,pm10,69,22,61,38,889.99,317,38,48,19,54,38
2022/8/22,CN,Lanzhou,pm25,71,34,122,72,2210.74,0,61,90,36,97,61
2022/8/22,CN,Lanzhou,pressure,72,1016,1019,1017,10.4,0,228,0,0,0,0
2022/8/22,CN,Lanzhou,so2,33,2.1,41.1,2.6,448.83,65,3,4,2,4,3
2022/8/22,CN,Lanzhou,temperature,72,15,21,17,44.72,165,17,22,9,25,17
2022/8/22,CN,Lanzhou,windspeed,72,0.5,2.5,1.5,6.48,38,2,2,1,3,2
2022/8/23,CN,Lanzhou,co,57,2.8,12.7,6.4,75.14,112,7,8,4,10,7
2022/8/23,CN,Lanzhou,dew,57,13,18,17,27.74,165,17,22,9,25,17
2022/8/23,CN,Lanzhou,humidity,72,68,100,77,1330.97,0,64,97,39,103,64
2022/8/23,CN,Lanzhou,no2,72,4.2,22.9,11,221.07,135,11,14,6,16,11
2022/8/23,CN,Lanzhou,o3,72,8.2,34.2,23.6,458.75,198,24,30,12,34,24
2022/8/23,CN,Lanzhou,pm10,72,18,61,40,1014.01,334,40,50,20,57,40
2022/8/23,CN,Lanzhou,pm25,71,38,117,74,2945.57,0,62,93,37,99,62
2022/8/23,CN,Lanzhou,pressure,72,1016,1022,1017,27.87,0,228,0,0,0,0
2022/8/23,CN,Lanzhou,so2,46,1.6,5.6,2.6,7.3,65,3,4,2,4,3
2022/8/23,CN,Lanzhou,temperature,72,17,21,18,14.08,170,18,23,9,26,18
2022/8/23,CN,Lanzhou,windspeed,72,0.5,6.6,2.5,33.92,63,3,4,2,4,3
2022/8/24,CN,Lanzhou,co,48,1.9,9.1,5.5,36.02,108,6,7,3,8,6
2022/8/24,CN,Lanzhou,dew,66,12,15,14,7.89,150,14,18,7,20,14
2022/8/24,CN,Lanzhou,humidity,72,77,100,93,614.09,0,72,107,47,123,72
2022/8/24,CN,Lanzhou,no2,72,2.8,18.8,7.8,108.58,119,8,10,4,12,8
2022/8/24,CN,Lanzhou,o3,71,18.7,40.3,30.1,241.03,251,31,38,16,43,31
2022/8/24,CN,Lanzhou,pm10,67,18,49,31,543.38,259,31,39,16,45,31
2022/8/24,CN,Lanzhou,pm25,71,25,87,65,2050.71,0,58,82,33,88,58
2022/8/24,CN,Lanzhou,pressure,72,1021,1023,1022,5.9,0,228,0,0,0,0
2022/8/24,CN,Lanzhou,so2,50,2.1,7.1,3.1,18.78,78,4,4,2,5,4
2022/8/24,CN,Lanzhou,temperature,72,14,16,15,6.76,155,15,19,8,22,15
2022/8/24,CN,Lanzhou,windspeed,69,0.5,4.6,1.5,16.61,38,2,2,1,3,2
2022/8/25,CN,Lanzhou,co,53,1.9,29.9,5.5,147.76,108,6,7,3,8,6
2022/8/25,CN,Lanzhou,dew,45,13,15,14,5,150,14,18,7,20,14
2022/8/25,CN,Lanzhou,humidity,72,60,100,82,2376.74,0,66,101,41,109,66
2022/8/25,CN,Lanzhou,no2,72,2.3,28.8,8.7,218.8,124,9,11,5,13,9
2022/8/25,CN,Lanzhou,o3,72,9.8,78.6,25.2,2934.49,210,26,32,13,36,26
2022/8/25,CN,Lanzhou,pm10,59,16,53,26,554.07,217,26,33,13,38,26
2022/8/25,CN,Lanzhou,pm25,72,21,82,61,1281.92,0,56,77,31,83,56
2022/8/25,CN,Lanzhou,pressure,72,1018,1024,1021,33.17,0,228,0,0,0,0
2022/8/25,CN,Lanzhou,so2,59,2.1,6.1,2.6,6.89,65,3,4,2,4,3
2022/8/25,CN,Lanzhou,temperature,72,13,21,16,81.81,160,16,20,8,23,16
2022/8/25,CN,Lanzhou,windspeed,69,0.5,2.5,0.5,4.3,13,1,1,1,1,1
2022/8/26,CN,Lanzhou,co,60,1,10,4.6,40.04,103,5,6,3,7,5
2022/8/26,CN,Lanzhou,dew,63,13,16,14,6.68,150,14,18,7,20,14
2022/8/26,CN,Lanzhou,humidity,72,56,100,72,2565.62,0,61,90,36,97,61
2022/8/26,CN,Lanzhou,no2,72,2.8,24.7,12.4,233.46,142,13,16,7,18,13
2022/8/26,CN,Lanzhou,o3,72,3.3,53.2,17.1,1540.54,166,18,22,9,25,18
2022/8/26,CN,Lanzhou,pm10,70,15,55,31,637.72,259,31,39,16,45,31
2022/8/26,CN,Lanzhou,pm25,72,17,102,53,2552.06,442,52,67,27,73,52
2022/8/26,CN,Lanzhou,pressure,72,1016,1019,1017,6.97,0,228,0,0,0,0
2022/8/26,CN,Lanzhou,so2,67,2.1,44.1,3.1,544.46,78,4,4,2,5,4
2022/8/26,CN,Lanzhou,temperature,72,13,22,19,89.42,175,19,24,10,28,19
2022/8/26,CN,Lanzhou,windspeed,72,0.5,4.6,2.5,16.04,63,3,4,2,4,3
2022/8/27,CN,Lanzhou,co,39,1,8.2,4.6,39.59,103,5,6,3,7,5
2022/8/27,CN,Lanzhou,dew,33,11,15,13,28.98,145,13,17,7,19,13
2022/8/27,CN,Lanzhou,humidity,72,63,88,82,735.9,0,66,101,41,109,66
2022/8/27,CN,Lanzhou,no2,64,2.3,21.1,6.9,82.27,115,7,9,4,10,7
2022/8/27,CN,Lanzhou,o3,66,4.5,30.1,24,186.79,200,24,30,12,35,24
2022/8/27,CN,Lanzhou,pm10,57,10,41,23,554.69,195,23,29,12,33,23
2022/8/27,CN,Lanzhou,pm25,66,21,89,55,2935.45,459,53,69,28,75,53
2022/8/27,CN,Lanzhou,pressure,72,1013,1018,1015,22.75,0,227,0,0,0,0
2022/8/27,CN,Lanzhou,so2,57,0.6,7.1,2.1,14.12,53,3,3,2,3,3
2022/8/27,CN,Lanzhou,temperature,72,15,20,18,13.73,170,18,23,9,26,18
2022/8/27,CN,Lanzhou,windspeed,72,0.5,7.7,1.5,50.28,38,2,2,1,3,2
2022/8/28,CN,Lanzhou,co,50,1.9,7.3,3.7,15.57,93,4,5,2,6,4
2022/8/28,CN,Lanzhou,dew,66,8,14,12,17.12,140,12,15,6,18,12
2022/8/28,CN,Lanzhou,humidity,72,62,100,82,1159.28,0,66,101,41,109,66
2022/8/28,CN,Lanzhou,no2,71,3.2,27.5,7.4,260.01,117,8,10,4,11,8
2022/8/28,CN,Lanzhou,o3,70,7,36.6,27.7,355.55,231,28,35,14,40,28
2022/8/28,CN,Lanzhou,pm10,68,21,61,46,1028.39,384,46,58,23,64,46
2022/8/28,CN,Lanzhou,pm25,71,50,107,85,2322.25,0,68,103,43,113,68
2022/8/28,CN,Lanzhou,pressure,72,1018,1022,1020,19.84,0,228,0,0,0,0
2022/8/28,CN,Lanzhou,so2,56,1.6,80.6,3.1,1086.42,78,4,4,2,5,4
2022/8/28,CN,Lanzhou,temperature,72,13,16,14,7.32,150,14,18,7,20,14
2022/8/28,CN,Lanzhou,windspeed,72,0.5,3.6,1.5,9.81,38,2,2,1,3,2
2022/8/29,CN,Lanzhou,co,54,1,7.3,4.6,18.59,103,5,6,3,7,5
2022/8/29,CN,Lanzhou,dew,54,7,13,9,41.04,125,9,12,5,13,9
2022/8/29,CN,Lanzhou,humidity,63,62,100,76,1550.92,0,63,95,38,102,63
2022/8/29,CN,Lanzhou,no2,71,6,30.2,17,347.99,165,17,22,9,25,17
2022/8/29,CN,Lanzhou,o3,71,3.3,35,19.1,818.75,176,20,24,10,28,20
2022/8/29,CN,Lanzhou,pm10,71,23,67,47,1032.41,392,47,59,24,65,47
2022/8/29,CN,Lanzhou,pm25,71,38,114,74,2399.35,0,62,93,37,99,62
2022/8/29,CN,Lanzhou,pressure,63,1021,1026,1025,34.42,0,229,0,0,0,0
2022/8/29,CN,Lanzhou,so2,47,0.6,54,3.1,606.81,78,4,4,2,5,4
2022/8/29,CN,Lanzhou,temperature,63,10,14,13,8.06,145,13,17,7,19,13
2022/8/29,CN,Lanzhou,windspeed,63,0.5,4.6,1.5,15.56,38,2,2,1,3,2
2022/8/30,CN,Lanzhou,co,50,1,9.1,3.7,34.83,93,4,5,2,6,4
2022/8/30,CN,Lanzhou,dew,69,6,11,8,14.69,120,8,10,4,12,8
2022/8/30,CN,Lanzhou,humidity,72,42,100,72,5266.32,0,61,90,36,97,61
2022/8/30,CN,Lanzhou,no2,60,6.4,45.7,18.8,763.12,174,19,24,10,27,19
2022/8/30,CN,Lanzhou,o3,57,3.3,91,15.5,6175.22,158,16,20,8,23,16
2022/8/30,CN,Lanzhou,pm10,59,30,72,42,1125.66,350,42,53,21,59,42
2022/8/30,CN,Lanzhou,pm25,60,34,152,78,6959.05,0,64,98,39,104,64
2022/8/30,CN,Lanzhou,pressure,72,1023,1027,1025,15.14,0,229,0,0,0,0
2022/8/30,CN,Lanzhou,so2,50,1.6,18.8,3.6,177.54,90,4,5,2,6,4
2022/8/30,CN,Lanzhou,temperature,72,7,20,14,219.44,150,14,18,7,20,14
2022/8/30,CN,Lanzhou,windspeed,72,0.5,2.5,1.5,5.48,38,2,2,1,3,2
2022/8/31,CN,Lanzhou,co,54,1,10,5.5,39.41,108,6,7,3,8,6
2022/8/31,CN,Lanzhou,dew,66,8,12,9,12.67,125,9,12,5,13,9
2022/8/31,CN,Lanzhou,humidity,72,52,93,76,1936.46,0,63,95,38,102,63
2022/8/31,CN,Lanzhou,no2,71,3.2,45.7,24.3,1054.93,203,25,31,13,35,25
2022/8/31,CN,Lanzhou,o3,69,2.9,57.8,11.8,2254.71,139,12,15,6,17,12
2022/8/31,CN,Lanzhou,pm10,70,25,71,53,1485.34,442,52,67,27,73,52
2022/8/31,CN,Lanzhou,pm25,69,25,124,87,3077.38,0,69,104,44,115,69
2022/8/31,CN,Lanzhou,pressure,72,1023,1027,1024,14.21,0,228,0,0,0,0
2022/8/31,CN,Lanzhou,so2,62,1.6,17.8,4.6,109.21,103,5,6,3,7,5
2022/8/31,CN,Lanzhou,temperature,72,11,18,13,49.86,145,13,17,7,19,13
2022/8/31,CN,Lanzhou,windspeed,72,0.5,4.6,2.5,10.59,63,3,4,2,4,3
2022/9/1,CN,Lanzhou,co,55,2.8,9.1,4.6,13.35,103,5,6,3,7,5
2022/9/1,CN,Lanzhou,dew,72,8,11,9,8.38,125,9,12,5,13,9
2022/9/1,CN,Lanzhou,humidity,72,40,100,59,5820.83,492,55,74,30,80,55
2022/9/1,CN,Lanzhou,no2,72,4.6,33,18.3,596.85,172,19,23,10,27,19
2022/9/1,CN,Lanzhou,o3,68,2.9,100.1,27.7,6155.82,231,28,35,14,40,28
2022/9/1,CN,Lanzhou,pm10,72,29,70,46,902.35,384,46,58,23,64,46
2022/9/1,CN,Lanzhou,pm25,72,42,127,78,2257.62,0,64,98,39,104,64
2022/9/1,CN,Lanzhou,pressure,72,1019,1024,1023,35.9,0,228,0,0,0,0
2022/9/1,CN,Lanzhou,so2,67,0.6,50.1,3.1,524.88,78,4,4,2,5,4
2022/9/1,CN,Lanzhou,temperature,72,8,22,17,253.36,165,17,22,9,25,17
2022/9/1,CN,Lanzhou,windspeed,72,0.5,3.6,1.5,8.19,38,2,2,1,3,2
2022/9/2,CN,Lanzhou,co,60,2.8,7.3,4.6,12.21,103,5,6,3,7,5
2022/9/2,CN,Lanzhou,dew,69,6,12,9,37.06,125,9,12,5,13,9
2022/9/2,CN,Lanzhou,humidity,69,45,87,59,1959.59,492,55,74,30,80,55
2022/9/2,CN,Lanzhou,no2,72,6,28.8,12.4,310.62,142,13,16,7,18,13
2022/9/2,CN,Lanzhou,o3,72,7,48.8,26.9,1430.42,225,27,34,14,39,27
2022/9/2,CN,Lanzhou,pm10,72,29,57,39,389.1,325,39,49,20,55,39
2022/9/2,CN,Lanzhou,pm25,72,21,97,70,1706.85,0,60,88,35,94,60
2022/9/2,CN,Lanzhou,pressure,69,1021,1024,1022,11.85,0,228,0,0,0,0
2022/9/2,CN,Lanzhou,so2,49,0.6,9.2,2.6,34.42,65,3,4,2,4,3
2022/9/2,CN,Lanzhou,temperature,69,14,18,16,28.16,160,16,20,8,23,16
2022/9/2,CN,Lanzhou,windspeed,69,0.5,3.6,1.5,8.29,38,2,2,1,3,2
2022/9/3,CN,Lanzhou,co,51,1,8.2,4.6,23.92,103,5,6,3,7,5
2022/9/3,CN,Lanzhou,dew,66,6,11,8,14.52,120,8,10,4,12,8
2022/9/3,CN,Lanzhou,humidity,72,51,87,76,1363.87,0,63,95,38,102,63
2022/9/3,CN,Lanzhou,no2,72,2.3,28.8,8.3,249.28,122,9,11,5,12,9
2022/9/3,CN,Lanzhou,o3,72,13,57.8,35,866.49,292,35,44,18,50,35
2022/9/3,CN,Lanzhou,pm10,69,11,46,32,757.23,267,32,40,16,46,32
2022/9/3,CN,Lanzhou,pm25,71,25,95,72,2260.78,0,61,90,36,97,61
2022/9/3,CN,Lanzhou,pressure,72,1022,1027,1024,14.08,0,228,0,0,0,0
2022/9/3,CN,Lanzhou,so2,61,1.1,6.1,4.1,15.64,101,5,6,3,6,5
2022/9/3,CN,Lanzhou,temperature,72,10,17,13,39.7,145,13,17,7,19,13
2022/9/3,CN,Lanzhou,windspeed,72,0.5,6.6,3.6,30.86,90,4,5,2,6,4
2022/9/4,CN,Lanzhou,co,53,2.8,8.2,4.6,20.07,103,5,6,3,7,5
2022/9/4,CN,Lanzhou,dew,69,1,9,7,52.06,115,7,9,4,10,7
2022/9/4,CN,Lanzhou,humidity,72,28,100,62,4798.52,0,56,78,31,84,56
2022/9/4,CN,Lanzhou,no2,68,3.7,38.4,22,794.72,190,22,28,11,32,22
2022/9/4,CN,Lanzhou,o3,65,2.9,54.5,18.7,2796.03,174,19,24,10,27,19
2022/9/4,CN,Lanzhou,pm10,68,26,60,40,652.07,334,40,50,20,57,40
2022/9/4,CN,Lanzhou,pm25,68,30,114,74,2827.8,0,62,93,37,99,62
2022/9/4,CN,Lanzhou,pressure,72,1023,1026,1024,9.28,0,228,0,0,0,0
2022/9/4,CN,Lanzhou,so2,57,2.6,8.2,4.1,25.64,101,5,6,3,6,5
2022/9/4,CN,Lanzhou,temperature,72,9,20,13,147.87,145,13,17,7,19,13
2022/9/4,CN,Lanzhou,windspeed,72,0.5,4.6,1.5,13.76,38,2,2,1,3,2
2022/9/5,CN,Lanzhou,co,59,1.9,10,5.5,38.11,108,6,7,3,8,6
2022/9/5,CN,Lanzhou,dew,57,0,7,4,43.82,100,4,5,2,6,4
2022/9/5,CN,Lanzhou,humidity,69,23,87,54,5375.56,450,52,68,27,74,52
2022/9/5,CN,Lanzhou,no2,70,2.8,54.7,21.1,1443.03,186,22,27,11,31,22
2022/9/5,CN,Lanzhou,o3,66,2.9,74,15.5,5113.87,158,16,20,8,23,16
2022/9/5,CN,Lanzhou,pm10,68,18,65,48,1772.67,400,48,60,24,67,48
2022/9/5,CN,Lanzhou,pm25,69,30,107,76,3031.26,0,63,95,38,102,63
2022/9/5,CN,Lanzhou,pressure,69,1021,1025,1024,20.18,0,228,0,0,0,0
2022/9/5,CN,Lanzhou,so2,64,2.1,56.2,4.1,452.47,101,5,6,3,6,5
2022/9/5,CN,Lanzhou,temperature,69,6,22,15,310.55,155,15,19,8,22,15
2022/9/5,CN,Lanzhou,windspeed,69,0.5,2.5,1.5,4.6,38,2,2,1,3,2
2022/9/6,CN,Lanzhou,co,63,1,12.7,5.5,47.93,108,6,7,3,8,6
2022/9/6,CN,Lanzhou,dew,69,-3,8,5,78.03,105,5,7,3,8,5
2022/9/6,CN,Lanzhou,humidity,72,17,87,55,6379.37,459,53,69,28,75,53
2022/9/6,CN,Lanzhou,no2,70,4.6,77.2,27.9,2054.67,233,28,35,14,40,28
2022/9/6,CN,Lanzhou,o3,70,2.5,119.6,10.2,9161.33,131,11,13,6,15,11
2022/9/6,CN,Lanzhou,pm10,68,18,78,54,1659.95,450,52,68,27,74,52
2022/9/6,CN,Lanzhou,pm25,71,38,109,85,1967.82,0,68,103,43,113,68
2022/9/6,CN,Lanzhou,pressure,72,1021,1026,1023,15.77,0,228,0,0,0,0
2022/9/6,CN,Lanzhou,so2,65,2.6,13.2,4.6,55.42,103,5,6,3,7,5
2022/9/6,CN,Lanzhou,temperature,72,6,24,14,389.51,150,14,18,7,20,14
2022/9/6,CN,Lanzhou,windspeed,72,0.5,3.6,1.5,7.46,38,2,2,1,3,2
2022/9/7,CN,Lanzhou,co,67,1,12.7,5.5,69.39,108,6,7,3,8,6
2022/9/7,CN,Lanzhou,dew,81,5,9,6,13.61,110,6,8,3,9,6
2022/9/7,CN,Lanzhou,humidity,87,31,81,52,2679.23,434,51,65,26,72,51
2022/9/7,CN,Lanzhou,no2,70,4.6,62.2,18.3,1866.46,172,19,23,10,27,19
2022/9/7,CN,Lanzhou,o3,71,2.9,96.8,33.8,8131.4,282,34,43,17,49,34
2022/9/7,CN,Lanzhou,pm10,72,22,85,52,1456.24,434,51,65,26,72,51
2022/9/7,CN,Lanzhou,pm25,72,30,107,80,2398.18,0,65,100,40,107,65
2022/9/7,CN,Lanzhou,pressure,87,1022,1028,1024,24.11,0,228,0,0,0,0
2022/9/7,CN,Lanzhou,so2,68,2.6,35,4.6,965.93,103,5,6,3,7,5
2022/9/7,CN,Lanzhou,temperature,87,8,24,17,275.92,165,17,22,9,25,17
2022/9/7,CN,Lanzhou,wind-gust,4,19.5,19.5,19.5,0,178,20,25,10,28,20
2022/9/7,CN,Lanzhou,windspeed,87,0.5,14.9,1.5,138.81,38,2,2,1,3,2
2022/9/8,CN,Lanzhou,co,56,1.9,10.9,4.6,44.45,103,5,6,3,7,5
2022/9/8,CN,Lanzhou,dew,88,4,9,7,20.5,115,7,9,4,10,7
2022/9/8,CN,Lanzhou,humidity,96,30,87,58,3748.98,484,54,73,29,79,54
2022/9/8,CN,Lanzhou,no2,72,3.2,50.4,15.6,962.55,158,16,20,8,23,16
2022/9/8,CN,Lanzhou,o3,72,3.7,96.2,30.1,5218.9,251,31,38,16,43,31
2022/9/8,CN,Lanzhou,pm10,71,17,60,35,1185.17,292,35,44,18,50,35
2022/9/8,CN,Lanzhou,pm25,71,25,99,70,3136.94,0,60,88,35,94,60
2022/9/8,CN,Lanzhou,pressure,96,1026,1029,1027,9.25,0,229,0,0,0,0
2022/9/8,CN,Lanzhou,so2,51,2.1,11.2,3.1,47.7,78,4,4,2,5,4
2022/9/8,CN,Lanzhou,temperature,96,9,23,14,186.88,150,14,18,7,20,14
2022/9/8,CN,Lanzhou,wind-gust,4,8.7,8.7,8.7,0,124,9,11,5,13,9
2022/9/8,CN,Lanzhou,windspeed,92,0.5,5.6,1.5,14.2,38,2,2,1,3,2
2022/9/9,CN,Lanzhou,co,61,1,10.9,4.6,50.5,103,5,6,3,7,5
2022/9/9,CN,Lanzhou,dew,96,2,7,5,18.46,105,5,7,3,8,5
2022/9/9,CN,Lanzhou,humidity,96,27,87,50,4637.88,417,50,63,25,69,50
2022/9/9,CN,Lanzhou,no2,72,2.3,54.7,25.6,1766.97,214,26,32,13,37,26
2022/9/9,CN,Lanzhou,o3,71,2.5,95.5,15.1,8411.88,156,16,19,8,22,16
2022/9/9,CN,Lanzhou,pm10,72,18,69,49,1609.79,409,49,62,25,68,49
2022/9/9,CN,Lanzhou,pm25,71,21,102,80,3439.24,0,65,100,40,107,65
2022/9/9,CN,Lanzhou,pressure,96,1023,1027,1026,24.14,0,229,0,0,0,0
2022/9/9,CN,Lanzhou,so2,64,2.1,8.2,3.6,25.59,90,4,5,2,6,4
2022/9/9,CN,Lanzhou,temperature,96,6,24,14,359.98,150,14,18,7,20,14
2022/9/9,CN,Lanzhou,wind-gust,4,14.9,14.9,14.9,0,155,15,19,8,22,15
2022/9/9,CN,Lanzhou,windspeed,96,0.5,8.7,2.5,26.95,63,3,4,2,4,3
2022/9/10,CN,Lanzhou,co,60,2.8,12.7,5.5,59.26,108,6,7,3,8,6
2022/9/10,CN,Lanzhou,dew,91,1,6,4,16.38,100,4,5,2,6,4
2022/9/10,CN,Lanzhou,humidity,96,20,75,44,3606.58,367,44,55,22,62,44
2022/9/10,CN,Lanzhou,no2,71,4.2,69.7,24.7,2015.3,206,25,31,13,36,25
2022/9/10,CN,Lanzhou,o3,71,2.5,117.6,16.3,13241.6,162,17,21,9,24,17
2022/9/10,CN,Lanzhou,pm10,70,27,78,54,1424.27,450,52,68,27,74,52
2022/9/10,CN,Lanzhou,pm25,71,34,114,82,3659.14,0,66,101,41,109,66
2022/9/10,CN,Lanzhou,pressure,96,1020,1025,1023,26.67,0,228,0,0,0,0
2022/9/10,CN,Lanzhou,so2,64,2.6,30.4,4.6,605.81,103,5,6,3,7,5
2022/9/10,CN,Lanzhou,temperature,96,8,25,16,353.68,160,16,20,8,23,16
2022/9/10,CN,Lanzhou,windspeed,96,0.5,3.6,2.5,7.7,63,3,4,2,4,3
2022/9/11,CN,Lanzhou,co,69,2.8,10.9,5.5,25.83,108,6,7,3,8,6
2022/9/11,CN,Lanzhou,dew,84,3,6,4,5.92,100,4,5,2,6,4
2022/9/11,CN,Lanzhou,humidity,96,27,76,42,2638.25,350,42,53,21,59,42
2022/9/11,CN,Lanzhou,no2,72,5.5,57.3,22.9,1396.04,195,23,29,12,33,23
